,noted_date,temp,out/in,date,year,month,weekday,weekday_tag
59972,12-09-2018 05:38,32,In,2018-12-09,2018,12,6,weekend
59973,12-09-2018 05:37,32,In,2018-12-09,2018,12,6,weekend
59974,12-09-2018 05:37,31,Out,2018-12-09,2018,12,6,weekend
59977,12-09-2018 05:37,32,Out,2018-12-09,2018,12,6,weekend
59978,12-09-2018 05:36,31,Out,2018-12-09,2018,12,6,weekend
59979,12-09-2018 05:35,31,Out,2018-12-09,2018,12,6,weekend
59983,12-09-2018 05:35,32,Out,2018-12-09,2018,12,6,weekend
59984,12-09-2018 05:34,32,In,2018-12-09,2018,12,6,weekend
59985,12-09-2018 05:34,31,Out,2018-12-09,2018,12,6,weekend
59986,12-09-2018 05:34,30,Out,2018-12-09,2018,12,6,weekend
59987,12-09-2018 05:33,32,In,2018-12-09,2018,12,6,weekend
59989,12-09-2018 05:33,31,Out,2018-12-09,2018,12,6,weekend
59990,12-09-2018 05:32,32,In,2018-12-09,2018,12,6,weekend
59992,12-09-2018 05:31,32,In,2018-12-09,2018,12,6,weekend
59993,12-09-2018 05:30,32,In,2018-12-09,2018,12,6,weekend
59994,12-09-2018 05:30,31,Out,2018-12-09,2018,12,6,weekend
60000,12-09-2018 05:29,32,In,2018-12-09,2018,12,6,weekend
60001,12-09-2018 05:27,31,Out,2018-12-09,2018,12,6,weekend
60002,12-09-2018 05:27,32,Out,2018-12-09,2018,12,6,weekend
60003,12-09-2018 05:27,32,In,2018-12-09,2018,12,6,weekend
60008,12-09-2018 05:27,31,In,2018-12-09,2018,12,6,weekend
60011,12-09-2018 05:26,32,In,2018-12-09,2018,12,6,weekend
60012,12-09-2018 05:26,31,In,2018-12-09,2018,12,6,weekend
60017,12-09-2018 05:26,31,Out,2018-12-09,2018,12,6,weekend
60018,12-09-2018 05:25,30,Out,2018-12-09,2018,12,6,weekend
60019,12-09-2018 05:25,31,Out,2018-12-09,2018,12,6,weekend
60020,12-09-2018 05:25,32,Out,2018-12-09,2018,12,6,weekend
60021,12-09-2018 05:25,32,In,2018-12-09,2018,12,6,weekend
60023,12-09-2018 05:24,31,Out,2018-12-09,2018,12,6,weekend
60024,12-09-2018 05:24,32,Out,2018-12-09,2018,12,6,weekend
60025,12-09-2018 05:24,32,In,2018-12-09,2018,12,6,weekend
60027,12-09-2018 05:23,31,Out,2018-12-09,2018,12,6,weekend
60029,12-09-2018 05:23,32,Out,2018-12-09,2018,12,6,weekend
60030,12-09-2018 05:23,32,In,2018-12-09,2018,12,6,weekend
60031,12-09-2018 05:22,31,Out,2018-12-09,2018,12,6,weekend
60033,12-09-2018 05:22,30,Out,2018-12-09,2018,12,6,weekend
60034,12-09-2018 05:22,32,In,2018-12-09,2018,12,6,weekend
60036,12-09-2018 05:19,31,Out,2018-12-09,2018,12,6,weekend
60037,12-09-2018 05:19,32,In,2018-12-09,2018,12,6,weekend
60039,12-09-2018 05:19,31,In,2018-12-09,2018,12,6,weekend
60040,12-09-2018 05:17,31,Out,2018-12-09,2018,12,6,weekend
60041,12-09-2018 05:17,32,In,2018-12-09,2018,12,6,weekend
60042,12-09-2018 05:17,31,In,2018-12-09,2018,12,6,weekend
60046,12-09-2018 05:17,30,Out,2018-12-09,2018,12,6,weekend
60050,12-09-2018 05:16,31,Out,2018-12-09,2018,12,6,weekend
60051,12-09-2018 05:16,32,In,2018-12-09,2018,12,6,weekend
60053,12-09-2018 05:15,29,Out,2018-12-09,2018,12,6,weekend
60054,12-09-2018 05:15,32,In,2018-12-09,2018,12,6,weekend
60055,12-09-2018 05:15,31,In,2018-12-09,2018,12,6,weekend
60061,12-09-2018 05:14,32,In,2018-12-09,2018,12,6,weekend
60063,12-09-2018 05:14,33,In,2018-12-09,2018,12,6,weekend
60064,12-09-2018 05:13,32,In,2018-12-09,2018,12,6,weekend
60065,12-09-2018 05:13,31,In,2018-12-09,2018,12,6,weekend
60066,12-09-2018 05:12,32,In,2018-12-09,2018,12,6,weekend
60067,12-09-2018 05:12,31,In,2018-12-09,2018,12,6,weekend
60071,12-09-2018 05:12,31,Out,2018-12-09,2018,12,6,weekend
60072,12-09-2018 05:11,31,Out,2018-12-09,2018,12,6,weekend
60074,12-09-2018 05:11,32,In,2018-12-09,2018,12,6,weekend
60077,12-09-2018 05:11,31,In,2018-12-09,2018,12,6,weekend
60078,12-09-2018 05:10,32,In,2018-12-09,2018,12,6,weekend
60080,12-09-2018 05:10,31,In,2018-12-09,2018,12,6,weekend
60083,12-09-2018 05:10,31,Out,2018-12-09,2018,12,6,weekend
60084,12-09-2018 05:10,32,Out,2018-12-09,2018,12,6,weekend
60092,12-09-2018 05:09,32,In,2018-12-09,2018,12,6,weekend
60099,12-09-2018 05:09,31,Out,2018-12-09,2018,12,6,weekend
60101,12-09-2018 05:09,29,Out,2018-12-09,2018,12,6,weekend
60102,12-09-2018 05:08,32,In,2018-12-09,2018,12,6,weekend
60103,12-09-2018 05:08,31,In,2018-12-09,2018,12,6,weekend
60107,12-09-2018 05:08,31,Out,2018-12-09,2018,12,6,weekend
60111,12-09-2018 05:07,32,In,2018-12-09,2018,12,6,weekend
60112,12-09-2018 05:07,31,In,2018-12-09,2018,12,6,weekend
60113,12-09-2018 05:07,31,Out,2018-12-09,2018,12,6,weekend
60114,12-09-2018 05:07,30,Out,2018-12-09,2018,12,6,weekend
60125,12-09-2018 05:06,31,Out,2018-12-09,2018,12,6,weekend
60126,12-09-2018 05:06,32,In,2018-12-09,2018,12,6,weekend
60127,12-09-2018 05:06,31,In,2018-12-09,2018,12,6,weekend
60134,12-09-2018 05:06,30,Out,2018-12-09,2018,12,6,weekend
60139,12-09-2018 05:05,32,In,2018-12-09,2018,12,6,weekend
60140,12-09-2018 05:05,31,In,2018-12-09,2018,12,6,weekend
60149,12-09-2018 05:04,32,In,2018-12-09,2018,12,6,weekend
60150,12-09-2018 05:04,31,In,2018-12-09,2018,12,6,weekend
60158,12-09-2018 05:04,31,Out,2018-12-09,2018,12,6,weekend
60169,12-09-2018 05:03,31,In,2018-12-09,2018,12,6,weekend
60170,12-09-2018 05:03,32,In,2018-12-09,2018,12,6,weekend
60173,12-09-2018 05:03,31,Out,2018-12-09,2018,12,6,weekend
60174,12-09-2018 05:03,32,Out,2018-12-09,2018,12,6,weekend
60178,12-09-2018 05:03,30,Out,2018-12-09,2018,12,6,weekend
60189,12-09-2018 05:02,31,Out,2018-12-09,2018,12,6,weekend
60190,12-09-2018 05:02,32,Out,2018-12-09,2018,12,6,weekend
60192,12-09-2018 05:02,30,Out,2018-12-09,2018,12,6,weekend
60193,12-09-2018 05:02,31,In,2018-12-09,2018,12,6,weekend
60194,12-09-2018 05:02,32,In,2018-12-09,2018,12,6,weekend
60205,12-09-2018 05:01,31,Out,2018-12-09,2018,12,6,weekend
60206,12-09-2018 05:01,30,Out,2018-12-09,2018,12,6,weekend
60214,12-09-2018 05:00,30,Out,2018-12-09,2018,12,6,weekend
60216,12-09-2018 05:00,31,Out,2018-12-09,2018,12,6,weekend
60218,12-09-2018 05:00,31,In,2018-12-09,2018,12,6,weekend
60225,12-09-2018 04:59,31,Out,2018-12-09,2018,12,6,weekend
60226,12-09-2018 04:59,30,Out,2018-12-09,2018,12,6,weekend
60239,12-09-2018 04:59,31,In,2018-12-09,2018,12,6,weekend
60240,12-09-2018 04:58,31,Out,2018-12-09,2018,12,6,weekend
60241,12-09-2018 04:58,31,In,2018-12-09,2018,12,6,weekend
60242,12-09-2018 04:58,30,Out,2018-12-09,2018,12,6,weekend
60254,12-09-2018 04:57,30,Out,2018-12-09,2018,12,6,weekend
60255,12-09-2018 04:57,31,Out,2018-12-09,2018,12,6,weekend
60269,12-09-2018 04:57,29,Out,2018-12-09,2018,12,6,weekend
60270,12-09-2018 04:56,30,Out,2018-12-09,2018,12,6,weekend
60271,12-09-2018 04:56,31,Out,2018-12-09,2018,12,6,weekend
60282,12-09-2018 04:55,30,Out,2018-12-09,2018,12,6,weekend
60283,12-09-2018 04:55,31,Out,2018-12-09,2018,12,6,weekend
60284,12-09-2018 04:55,31,In,2018-12-09,2018,12,6,weekend
60292,12-09-2018 04:54,30,Out,2018-12-09,2018,12,6,weekend
60293,12-09-2018 04:54,31,Out,2018-12-09,2018,12,6,weekend
60300,12-09-2018 04:53,30,Out,2018-12-09,2018,12,6,weekend
60301,12-09-2018 04:53,31,Out,2018-12-09,2018,12,6,weekend
60314,12-09-2018 04:52,30,Out,2018-12-09,2018,12,6,weekend
60315,12-09-2018 04:52,31,Out,2018-12-09,2018,12,6,weekend
60319,12-09-2018 04:52,31,In,2018-12-09,2018,12,6,weekend
60327,12-09-2018 04:51,31,In,2018-12-09,2018,12,6,weekend
60328,12-09-2018 04:51,30,Out,2018-12-09,2018,12,6,weekend
60329,12-09-2018 04:51,31,Out,2018-12-09,2018,12,6,weekend
60333,12-09-2018 04:50,31,In,2018-12-09,2018,12,6,weekend
60336,12-09-2018 04:50,30,Out,2018-12-09,2018,12,6,weekend
60339,12-09-2018 04:49,30,Out,2018-12-09,2018,12,6,weekend
60340,12-09-2018 04:49,31,Out,2018-12-09,2018,12,6,weekend
60341,12-09-2018 04:49,31,In,2018-12-09,2018,12,6,weekend
60346,12-09-2018 04:49,29,Out,2018-12-09,2018,12,6,weekend
60347,12-09-2018 04:48,30,Out,2018-12-09,2018,12,6,weekend
60348,12-09-2018 04:48,29,Out,2018-12-09,2018,12,6,weekend
60349,12-09-2018 04:47,31,In,2018-12-09,2018,12,6,weekend
60350,12-09-2018 04:47,30,Out,2018-12-09,2018,12,6,weekend
60351,12-09-2018 04:47,29,Out,2018-12-09,2018,12,6,weekend
60352,12-09-2018 04:46,30,Out,2018-12-09,2018,12,6,weekend
60354,12-09-2018 04:46,31,Out,2018-12-09,2018,12,6,weekend
60355,12-09-2018 04:45,31,In,2018-12-09,2018,12,6,weekend
60356,12-09-2018 04:45,30,Out,2018-12-09,2018,12,6,weekend
60357,12-09-2018 04:44,30,Out,2018-12-09,2018,12,6,weekend
60358,12-09-2018 04:44,32,Out,2018-12-09,2018,12,6,weekend
60359,12-09-2018 04:44,31,In,2018-12-09,2018,12,6,weekend
60360,12-09-2018 04:41,30,Out,2018-12-09,2018,12,6,weekend
60361,12-09-2018 04:41,29,Out,2018-12-09,2018,12,6,weekend
60362,12-09-2018 04:41,31,In,2018-12-09,2018,12,6,weekend
60363,12-09-2018 04:41,30,In,2018-12-09,2018,12,6,weekend
60364,12-09-2018 04:40,30,Out,2018-12-09,2018,12,6,weekend
60365,12-09-2018 04:40,32,Out,2018-12-09,2018,12,6,weekend
60366,12-09-2018 04:39,30,Out,2018-12-09,2018,12,6,weekend
60367,12-09-2018 04:38,30,Out,2018-12-09,2018,12,6,weekend
60368,12-09-2018 04:38,29,Out,2018-12-09,2018,12,6,weekend
60369,12-09-2018 04:38,31,In,2018-12-09,2018,12,6,weekend
60373,12-09-2018 04:37,31,In,2018-12-09,2018,12,6,weekend
60374,12-09-2018 04:37,30,In,2018-12-09,2018,12,6,weekend
60375,12-09-2018 04:37,30,Out,2018-12-09,2018,12,6,weekend
60376,12-09-2018 04:37,31,Out,2018-12-09,2018,12,6,weekend
60380,12-09-2018 04:36,30,Out,2018-12-09,2018,12,6,weekend
60387,12-09-2018 04:35,30,Out,2018-12-09,2018,12,6,weekend
60390,12-09-2018 04:35,31,In,2018-12-09,2018,12,6,weekend
60391,12-09-2018 04:35,30,In,2018-12-09,2018,12,6,weekend
60393,12-09-2018 04:35,29,Out,2018-12-09,2018,12,6,weekend
60402,12-09-2018 04:34,30,In,2018-12-09,2018,12,6,weekend
60403,12-09-2018 04:34,31,In,2018-12-09,2018,12,6,weekend
60416,12-09-2018 04:34,30,Out,2018-12-09,2018,12,6,weekend
60421,12-09-2018 04:34,29,Out,2018-12-09,2018,12,6,weekend
60422,12-09-2018 04:33,30,In,2018-12-09,2018,12,6,weekend
60423,12-09-2018 04:33,30,Out,2018-12-09,2018,12,6,weekend
60424,12-09-2018 04:33,29,Out,2018-12-09,2018,12,6,weekend
60425,12-09-2018 04:33,31,In,2018-12-09,2018,12,6,weekend
60441,12-09-2018 04:32,30,Out,2018-12-09,2018,12,6,weekend
60443,12-09-2018 04:32,31,In,2018-12-09,2018,12,6,weekend
60444,12-09-2018 04:32,30,In,2018-12-09,2018,12,6,weekend
60458,12-09-2018 04:31,30,Out,2018-12-09,2018,12,6,weekend
60459,12-09-2018 04:31,31,In,2018-12-09,2018,12,6,weekend
60461,12-09-2018 04:31,31,Out,2018-12-09,2018,12,6,weekend
60462,12-09-2018 04:30,30,Out,2018-12-09,2018,12,6,weekend
60464,12-09-2018 04:30,29,Out,2018-12-09,2018,12,6,weekend
60465,12-09-2018 04:30,31,In,2018-12-09,2018,12,6,weekend
60467,12-09-2018 04:29,31,In,2018-12-09,2018,12,6,weekend
60472,12-09-2018 04:29,30,Out,2018-12-09,2018,12,6,weekend
60475,12-09-2018 04:28,30,Out,2018-12-09,2018,12,6,weekend
60477,12-09-2018 04:28,31,In,2018-12-09,2018,12,6,weekend
60479,12-09-2018 04:28,30,In,2018-12-09,2018,12,6,weekend
60480,12-09-2018 04:27,31,In,2018-12-09,2018,12,6,weekend
60481,12-09-2018 04:27,30,In,2018-12-09,2018,12,6,weekend
60484,12-09-2018 04:27,30,Out,2018-12-09,2018,12,6,weekend
60496,12-09-2018 04:26,31,In,2018-12-09,2018,12,6,weekend
60497,12-09-2018 04:26,30,Out,2018-12-09,2018,12,6,weekend
60498,12-09-2018 04:26,30,In,2018-12-09,2018,12,6,weekend
60512,12-09-2018 04:25,31,In,2018-12-09,2018,12,6,weekend
60513,12-09-2018 04:25,30,In,2018-12-09,2018,12,6,weekend
60517,12-09-2018 04:25,30,Out,2018-12-09,2018,12,6,weekend
60518,12-09-2018 04:25,31,Out,2018-12-09,2018,12,6,weekend
60525,12-09-2018 04:24,30,In,2018-12-09,2018,12,6,weekend
60526,12-09-2018 04:24,30,Out,2018-12-09,2018,12,6,weekend
60528,12-09-2018 04:24,29,Out,2018-12-09,2018,12,6,weekend
60531,12-09-2018 04:23,30,Out,2018-12-09,2018,12,6,weekend
60536,12-09-2018 04:22,30,Out,2018-12-09,2018,12,6,weekend
60537,12-09-2018 04:22,30,In,2018-12-09,2018,12,6,weekend
60541,12-09-2018 04:22,29,Out,2018-12-09,2018,12,6,weekend
60543,12-09-2018 04:21,30,Out,2018-12-09,2018,12,6,weekend
60546,12-09-2018 04:21,29,Out,2018-12-09,2018,12,6,weekend
60553,12-09-2018 04:20,30,Out,2018-12-09,2018,12,6,weekend
60554,12-09-2018 04:20,29,Out,2018-12-09,2018,12,6,weekend
60555,12-09-2018 04:19,30,Out,2018-12-09,2018,12,6,weekend
60556,12-09-2018 04:19,29,Out,2018-12-09,2018,12,6,weekend
60561,12-09-2018 04:18,30,Out,2018-12-09,2018,12,6,weekend
60562,12-09-2018 04:18,29,Out,2018-12-09,2018,12,6,weekend
60563,12-09-2018 04:18,30,In,2018-12-09,2018,12,6,weekend
60564,12-09-2018 04:18,31,In,2018-12-09,2018,12,6,weekend
60578,12-09-2018 04:17,30,Out,2018-12-09,2018,12,6,weekend
60579,12-09-2018 04:17,29,Out,2018-12-09,2018,12,6,weekend
60583,12-09-2018 04:17,30,In,2018-12-09,2018,12,6,weekend
60594,12-09-2018 04:16,30,Out,2018-12-09,2018,12,6,weekend
60595,12-09-2018 04:16,29,Out,2018-12-09,2018,12,6,weekend
60600,12-09-2018 04:16,30,In,2018-12-09,2018,12,6,weekend
60601,12-09-2018 04:16,31,In,2018-12-09,2018,12,6,weekend
60606,12-09-2018 04:15,30,Out,2018-12-09,2018,12,6,weekend
60607,12-09-2018 04:15,29,Out,2018-12-09,2018,12,6,weekend
60613,12-09-2018 04:14,29,Out,2018-12-09,2018,12,6,weekend
60614,12-09-2018 04:14,30,Out,2018-12-09,2018,12,6,weekend
60624,12-09-2018 04:13,30,Out,2018-12-09,2018,12,6,weekend
60625,12-09-2018 04:13,29,Out,2018-12-09,2018,12,6,weekend
60636,12-09-2018 04:12,30,Out,2018-12-09,2018,12,6,weekend
60637,12-09-2018 04:12,29,Out,2018-12-09,2018,12,6,weekend
60642,12-09-2018 04:12,31,Out,2018-12-09,2018,12,6,weekend
60647,12-09-2018 04:11,30,In,2018-12-09,2018,12,6,weekend
60648,12-09-2018 04:11,29,Out,2018-12-09,2018,12,6,weekend
60650,12-09-2018 04:11,30,Out,2018-12-09,2018,12,6,weekend
60658,12-09-2018 04:10,30,Out,2018-12-09,2018,12,6,weekend
60659,12-09-2018 04:10,29,Out,2018-12-09,2018,12,6,weekend
60673,12-09-2018 04:09,29,Out,2018-12-09,2018,12,6,weekend
60676,12-09-2018 04:09,30,In,2018-12-09,2018,12,6,weekend
60677,12-09-2018 04:09,30,Out,2018-12-09,2018,12,6,weekend
60684,12-09-2018 04:08,30,Out,2018-12-09,2018,12,6,weekend
60685,12-09-2018 04:08,29,Out,2018-12-09,2018,12,6,weekend
60689,12-09-2018 04:08,28,Out,2018-12-09,2018,12,6,weekend
60694,12-09-2018 04:07,30,In,2018-12-09,2018,12,6,weekend
60695,12-09-2018 04:07,29,In,2018-12-09,2018,12,6,weekend
60696,12-09-2018 04:07,29,Out,2018-12-09,2018,12,6,weekend
60697,12-09-2018 04:07,30,Out,2018-12-09,2018,12,6,weekend
60708,12-09-2018 04:06,29,Out,2018-12-09,2018,12,6,weekend
60709,12-09-2018 04:06,30,Out,2018-12-09,2018,12,6,weekend
60715,12-09-2018 04:06,31,Out,2018-12-09,2018,12,6,weekend
60722,12-09-2018 04:05,29,Out,2018-12-09,2018,12,6,weekend
60723,12-09-2018 04:05,30,Out,2018-12-09,2018,12,6,weekend
60728,12-09-2018 04:05,30,In,2018-12-09,2018,12,6,weekend
60729,12-09-2018 04:05,29,In,2018-12-09,2018,12,6,weekend
60735,12-09-2018 04:04,30,In,2018-12-09,2018,12,6,weekend
60736,12-09-2018 04:04,29,Out,2018-12-09,2018,12,6,weekend
60737,12-09-2018 04:04,30,Out,2018-12-09,2018,12,6,weekend
60741,12-09-2018 04:04,29,In,2018-12-09,2018,12,6,weekend
60742,12-09-2018 04:03,29,Out,2018-12-09,2018,12,6,weekend
60743,12-09-2018 04:03,31,Out,2018-12-09,2018,12,6,weekend
60744,12-09-2018 04:03,30,In,2018-12-09,2018,12,6,weekend
60745,12-09-2018 04:03,29,In,2018-12-09,2018,12,6,weekend
60746,12-09-2018 04:02,30,In,2018-12-09,2018,12,6,weekend
60747,12-09-2018 04:02,29,In,2018-12-09,2018,12,6,weekend
60749,12-09-2018 04:02,29,Out,2018-12-09,2018,12,6,weekend
60750,12-09-2018 04:02,30,Out,2018-12-09,2018,12,6,weekend
60756,12-09-2018 04:01,30,In,2018-12-09,2018,12,6,weekend
60757,12-09-2018 04:01,29,In,2018-12-09,2018,12,6,weekend
60762,12-09-2018 04:01,29,Out,2018-12-09,2018,12,6,weekend
60764,12-09-2018 04:01,30,Out,2018-12-09,2018,12,6,weekend
60772,12-09-2018 04:00,29,In,2018-12-09,2018,12,6,weekend
60773,12-09-2018 04:00,30,In,2018-12-09,2018,12,6,weekend
60774,12-09-2018 04:00,29,Out,2018-12-09,2018,12,6,weekend
60789,12-09-2018 03:59,29,In,2018-12-09,2018,12,6,weekend
60790,12-09-2018 03:59,30,In,2018-12-09,2018,12,6,weekend
60794,12-09-2018 03:59,29,Out,2018-12-09,2018,12,6,weekend
60795,12-09-2018 03:59,30,Out,2018-12-09,2018,12,6,weekend
60806,12-09-2018 03:58,29,In,2018-12-09,2018,12,6,weekend
60808,12-09-2018 03:58,30,In,2018-12-09,2018,12,6,weekend
60819,12-09-2018 03:57,30,In,2018-12-09,2018,12,6,weekend
60820,12-09-2018 03:57,29,In,2018-12-09,2018,12,6,weekend
60832,12-09-2018 03:56,30,In,2018-12-09,2018,12,6,weekend
60833,12-09-2018 03:56,29,In,2018-12-09,2018,12,6,weekend
60839,12-09-2018 03:56,29,Out,2018-12-09,2018,12,6,weekend
60844,12-09-2018 03:56,28,Out,2018-12-09,2018,12,6,weekend
60851,12-09-2018 03:55,29,Out,2018-12-09,2018,12,6,weekend
60852,12-09-2018 03:55,30,Out,2018-12-09,2018,12,6,weekend
60853,12-09-2018 03:54,29,Out,2018-12-09,2018,12,6,weekend
60856,12-09-2018 03:53,29,In,2018-12-09,2018,12,6,weekend
60857,12-09-2018 03:53,30,In,2018-12-09,2018,12,6,weekend
60862,12-09-2018 03:52,29,Out,2018-12-09,2018,12,6,weekend
60864,12-09-2018 03:51,29,Out,2018-12-09,2018,12,6,weekend
60865,12-09-2018 03:51,29,In,2018-12-09,2018,12,6,weekend
60867,12-09-2018 03:51,30,In,2018-12-09,2018,12,6,weekend
60868,12-09-2018 03:51,28,Out,2018-12-09,2018,12,6,weekend
60872,12-09-2018 03:51,30,Out,2018-12-09,2018,12,6,weekend
60873,12-09-2018 03:48,29,Out,2018-12-09,2018,12,6,weekend
60875,12-09-2018 03:47,29,Out,2018-12-09,2018,12,6,weekend
60876,12-09-2018 03:47,28,Out,2018-12-09,2018,12,6,weekend
60877,12-09-2018 03:47,29,In,2018-12-09,2018,12,6,weekend
60878,12-09-2018 03:47,30,In,2018-12-09,2018,12,6,weekend
60881,12-09-2018 03:46,29,In,2018-12-09,2018,12,6,weekend
60892,12-09-2018 03:45,29,In,2018-12-09,2018,12,6,weekend
60897,12-09-2018 03:44,29,Out,2018-12-09,2018,12,6,weekend
60900,12-09-2018 03:43,29,Out,2018-12-09,2018,12,6,weekend
60901,12-09-2018 03:43,28,Out,2018-12-09,2018,12,6,weekend
60902,12-09-2018 03:40,29,In,2018-12-09,2018,12,6,weekend
60903,12-09-2018 03:37,29,Out,2018-12-09,2018,12,6,weekend
60904,12-09-2018 03:37,28,Out,2018-12-09,2018,12,6,weekend
60909,12-09-2018 03:36,29,Out,2018-12-09,2018,12,6,weekend
60918,12-09-2018 03:35,29,Out,2018-12-09,2018,12,6,weekend
60928,12-09-2018 03:34,29,Out,2018-12-09,2018,12,6,weekend
60933,12-09-2018 03:33,29,In,2018-12-09,2018,12,6,weekend
60934,12-09-2018 03:33,29,Out,2018-12-09,2018,12,6,weekend
60942,12-09-2018 03:32,29,In,2018-12-09,2018,12,6,weekend
60946,12-09-2018 03:31,29,Out,2018-12-09,2018,12,6,weekend
60947,12-09-2018 03:31,28,Out,2018-12-09,2018,12,6,weekend
60948,12-09-2018 03:30,29,Out,2018-12-09,2018,12,6,weekend
60949,12-09-2018 03:30,29,In,2018-12-09,2018,12,6,weekend
60950,12-09-2018 03:29,29,In,2018-12-09,2018,12,6,weekend
60952,12-09-2018 03:28,29,Out,2018-12-09,2018,12,6,weekend
60953,12-09-2018 03:28,28,Out,2018-12-09,2018,12,6,weekend
60954,12-09-2018 03:28,29,In,2018-12-09,2018,12,6,weekend
60962,12-09-2018 03:27,29,Out,2018-12-09,2018,12,6,weekend
60965,12-09-2018 03:26,29,Out,2018-12-09,2018,12,6,weekend
60966,12-09-2018 03:26,28,Out,2018-12-09,2018,12,6,weekend
60968,12-09-2018 03:26,29,In,2018-12-09,2018,12,6,weekend
60970,12-09-2018 03:26,28,In,2018-12-09,2018,12,6,weekend
60971,12-09-2018 03:25,29,Out,2018-12-09,2018,12,6,weekend
60972,12-09-2018 03:25,28,Out,2018-12-09,2018,12,6,weekend
60976,12-09-2018 03:24,29,Out,2018-12-09,2018,12,6,weekend
60978,12-09-2018 03:24,28,Out,2018-12-09,2018,12,6,weekend
60987,12-09-2018 03:23,29,Out,2018-12-09,2018,12,6,weekend
60988,12-09-2018 03:23,28,Out,2018-12-09,2018,12,6,weekend
60994,12-09-2018 03:23,30,Out,2018-12-09,2018,12,6,weekend
60995,12-09-2018 03:22,29,Out,2018-12-09,2018,12,6,weekend
60996,12-09-2018 03:22,30,Out,2018-12-09,2018,12,6,weekend
60998,12-09-2018 03:22,28,Out,2018-12-09,2018,12,6,weekend
60999,12-09-2018 03:21,29,Out,2018-12-09,2018,12,6,weekend
61000,12-09-2018 03:21,28,Out,2018-12-09,2018,12,6,weekend
61001,12-09-2018 03:20,28,In,2018-12-09,2018,12,6,weekend
61002,12-09-2018 03:20,29,Out,2018-12-09,2018,12,6,weekend
61003,12-09-2018 03:20,28,Out,2018-12-09,2018,12,6,weekend
61006,12-09-2018 03:19,29,Out,2018-12-09,2018,12,6,weekend
61007,12-09-2018 03:19,28,Out,2018-12-09,2018,12,6,weekend
61008,12-09-2018 03:19,29,In,2018-12-09,2018,12,6,weekend
61014,12-09-2018 03:19,28,In,2018-12-09,2018,12,6,weekend
61020,12-09-2018 03:18,29,Out,2018-12-09,2018,12,6,weekend
61021,12-09-2018 03:18,28,Out,2018-12-09,2018,12,6,weekend
61022,12-09-2018 03:18,29,In,2018-12-09,2018,12,6,weekend
61023,12-09-2018 03:18,28,In,2018-12-09,2018,12,6,weekend
61024,12-09-2018 03:17,29,Out,2018-12-09,2018,12,6,weekend
61025,12-09-2018 03:17,28,Out,2018-12-09,2018,12,6,weekend
61032,12-09-2018 03:17,29,In,2018-12-09,2018,12,6,weekend
61040,12-09-2018 03:16,29,Out,2018-12-09,2018,12,6,weekend
61041,12-09-2018 03:16,28,Out,2018-12-09,2018,12,6,weekend
61042,12-09-2018 03:16,29,In,2018-12-09,2018,12,6,weekend
61043,12-09-2018 03:16,28,In,2018-12-09,2018,12,6,weekend
61054,12-09-2018 03:15,29,Out,2018-12-09,2018,12,6,weekend
61055,12-09-2018 03:15,28,Out,2018-12-09,2018,12,6,weekend
61056,12-09-2018 03:15,29,In,2018-12-09,2018,12,6,weekend
61064,12-09-2018 03:14,29,Out,2018-12-09,2018,12,6,weekend
61065,12-09-2018 03:14,28,Out,2018-12-09,2018,12,6,weekend
61068,12-09-2018 03:14,29,In,2018-12-09,2018,12,6,weekend
61069,12-09-2018 03:14,28,In,2018-12-09,2018,12,6,weekend
61087,12-09-2018 03:13,29,Out,2018-12-09,2018,12,6,weekend
61088,12-09-2018 03:13,28,Out,2018-12-09,2018,12,6,weekend
61101,12-09-2018 03:13,29,In,2018-12-09,2018,12,6,weekend
61104,12-09-2018 03:12,29,Out,2018-12-09,2018,12,6,weekend
61105,12-09-2018 03:12,29,In,2018-12-09,2018,12,6,weekend
61106,12-09-2018 03:12,28,Out,2018-12-09,2018,12,6,weekend
61134,12-09-2018 03:11,29,Out,2018-12-09,2018,12,6,weekend
61136,12-09-2018 03:11,29,In,2018-12-09,2018,12,6,weekend
61138,12-09-2018 03:11,28,In,2018-12-09,2018,12,6,weekend
61139,12-09-2018 03:11,28,Out,2018-12-09,2018,12,6,weekend
61162,12-09-2018 03:10,29,Out,2018-12-09,2018,12,6,weekend
61164,12-09-2018 03:10,29,In,2018-12-09,2018,12,6,weekend
61166,12-09-2018 03:10,28,In,2018-12-09,2018,12,6,weekend
61167,12-09-2018 03:10,28,Out,2018-12-09,2018,12,6,weekend
61211,12-09-2018 03:09,29,Out,2018-12-09,2018,12,6,weekend
61212,12-09-2018 03:09,28,Out,2018-12-09,2018,12,6,weekend
61217,12-09-2018 03:09,28,In,2018-12-09,2018,12,6,weekend
61218,12-09-2018 03:09,29,In,2018-12-09,2018,12,6,weekend
61276,12-09-2018 03:08,28,In,2018-12-09,2018,12,6,weekend
61277,12-09-2018 03:08,28,Out,2018-12-09,2018,12,6,weekend
61279,12-09-2018 03:08,29,Out,2018-12-09,2018,12,6,weekend
61280,12-09-2018 03:08,29,In,2018-12-09,2018,12,6,weekend
61310,12-09-2018 03:07,28,Out,2018-12-09,2018,12,6,weekend
61311,12-09-2018 03:07,29,Out,2018-12-09,2018,12,6,weekend
61322,12-09-2018 03:07,28,In,2018-12-09,2018,12,6,weekend
